Bank_id,in_degree,out_degree,transaction_count,in_degree_sum,out_degree_sum,transaction_sum,money_laundering_fraction
374197,0,1,1,0.0,10426.63,10426.63,0.0
374200,2,2,2,28262.82,28262.82,56525.64,0.0
374202,0,2,2,0.0,3427.18,3427.18,0.0
374203,1,2,2,6795.78,6921.67,13717.45,0.0
374207,0,2,2,0.0,0.024702,0.024702,0.0
374209,0,4,4,0.0,0.289474,0.289474,0.0
374211,0,1,1,0.0,0.757195,0.757195,0.0
374216,2,2,2,0.386759,0.386759,0.773518,0.0
374220,0,2,2,0.0,0.071016,0.071016,0.0
374226,0,2,2,0.0,0.056838,0.056838,0.0
243156,1132,328,1361,1302131481.1100001,19181314.051381,1321312795.1613812,0.0
374233,1,1,1,50800.1,50800.1,101600.2,0.0
243166,1709,762,2295,163565733.36,58495682.842539996,222061416.20254,0.00043572984749455336
374238,1,1,1,1.81078,1.81078,3.62156,0.0
374240,0,4,4,0.0,0.22993400000000003,0.22993400000000003,0.0
374239,0,2,2,0.0,0.018594,0.018594,0.0
374241,0,6,6,0.0,0.159222,0.159222,0.0
374245,0,4,4,0.0,0.126914,0.126914,0.0
374248,0,6,6,0.0,0.058158,0.058158,0.0
374249,0,6,6,0.0,0.11297199999999998,0.11297199999999998,0.0
374250,2,3,3,3.122931,3.464404,6.5873349999999995,0.0
374254,1,1,1,126.96,126.96,253.92,0.0
374255,1,1,1,22786.86,22786.86,45573.72,0.0
374256,1,1,1,114.63,114.63,229.26,0.0
374259,2,2,2,1.3231430000000002,1.3231430000000002,2.6462860000000004,0.0
374262,0,4,4,0.0,0.070886,0.070886,0.0
374263,0,1,1,0.0,0.092139,0.092139,0.0
374264,0,6,6,0.0,0.177354,0.177354,0.0
374265,1,1,1,0.01839,0.01839,0.03678,0.0
374268,0,2,2,0.0,0.049084,0.049084,0.0
374269,1,1,1,0.86101,0.86101,1.72202,0.0
374270,0,4,4,0.0,0.16281800000000002,0.16281800000000002,0.0
374271,1,1,1,0.086041,0.086041,0.172082,0.0
374275,0,2,2,0.0,0.01873,0.01873,0.0
374284,0,4,4,0.0,0.018072,0.018072,0.0
374285,2,2,2,2.598984,2.598984,5.197968,0.0
374289,2,2,2,0.453808,0.453808,0.907616,0.0
374290,2,4,4,1.2649670000000002,1.8919380000000001,3.156905,0.0
374292,0,4,4,0.0,0.059326,0.059326,0.0
374293,1,1,1,0.297741,0.297741,0.595482,0.0
374294,0,2,2,0.0,0.041618,0.041618,0.0
374298,0,2,2,0.0,0.054578,0.054578,0.0
374304,1,1,1,17985.31,17985.31,35970.62,0.0
374306,0,2,2,0.0,891.72,891.72,0.0
374313,0,4,4,0.0,1778.1399999999999,1778.1399999999999,0.0
374316,2,3,3,0.389866,0.53803,0.927896,0.0
374317,2,2,2,0.767254,0.767254,1.534508,0.0
243246,1600,774,2239,211727221.65999997,53091547.58,264818769.23999995,0.0008932559178204555
374318,0,2,2,0.0,0.033972,0.033972,0.0
243248,1405,373,1627,315432591.91999996,123150075.41,438582667.3299999,0.0
374321,0,6,6,0.0,0.12494200000000001,0.12494200000000001,0.0
374319,0,4,4,0.0,0.122342,0.122342,0.0
374320,0,2,2,0.0,0.08663,0.08663,0.0
374324,2,2,2,2309.28,2309.28,4618.56,0.0
374325,0,2,2,0.0,1040.8,1040.8,0.0
374327,0,2,2,0.0,485.6,485.6,0.0
374331,0,2,2,0.0,188.86,188.86,0.0
374332,0,2,2,0.0,191.66,191.66,0.0
374333,0,2,2,0.0,457.94,457.94,0.0
374334,0,2,2,0.0,1334.66,1334.66,0.0
374336,0,4,4,0.0,1823.04,1823.04,0.0
374337,1,1,1,2301.97,2301.97,4603.94,0.0
374339,0,6,6,0.0,0.22055000000000002,0.22055000000000002,0.0
374340,3,3,3,1.5383209999999998,1.5383209999999998,3.0766419999999997,0.0
374341,0,3,3,0.0,0.244465,0.244465,0.0
374348,0,2,2,0.0,0.014766,0.014766,0.0
374349,0,2,2,0.0,0.058892,0.058892,0.0
374350,0,2,2,0.0,0.055972,0.055972,0.0
374353,0,4,4,0.0,0.149096,0.149096,0.0
374355,0,2,2,0.0,0.007312,0.007312,0.0
374356,0,2,2,0.0,0.0111,0.0111,0.0
374357,0,4,4,0.0,0.10203799999999999,0.10203799999999999,0.0
374363,1,1,1,0.002648,0.002648,0.005296,0.0
374364,1,1,1,1.715792,1.715792,3.431584,0.0
374365,0,2,2,0.0,0.051166,0.051166,0.0
374369,0,2,2,0.0,0.101608,0.101608,0.0
374370,3,3,3,1.317032,1.317032,2.634064,0.0
374374,0,2,2,0.0,0.218486,0.218486,0.0
374377,0,2,2,0.0,966.46,966.46,0.0
374378,0,2,2,0.0,782.3,782.3,0.0
374379,1,1,1,150.75,150.75,301.5,0.0
374383,0,2,2,0.0,453.76,453.76,0.0
374384,0,1,1,0.0,5075.6,5075.6,0.0
374387,0,2,2,0.0,2232.44,2232.44,0.0
374392,1,1,1,1631.72,1631.72,3263.44,0.0
374396,0,2,2,0.0,544.76,544.76,0.0
374397,1,1,1,331.36,331.36,662.72,0.0
374398,0,2,2,0.0,131.06,131.06,0.0
374400,0,2,2,0.0,239.8,239.8,0.0
374401,0,1,1,0.0,6244.28,6244.28,0.0
374402,0,2,2,0.0,141.66,141.66,0.0
374406,0,2,2,0.0,1009.36,1009.36,0.0
374408,0,1,1,0.0,0.06145,0.06145,0.0
374410,0,2,2,0.0,0.017114,0.017114,0.0
374411,0,2,2,0.0,0.035052,0.035052,0.0
374413,2,2,2,0.623372,0.623372,1.246744,0.0
374415,2,2,2,0.619784,0.619784,1.239568,0.0
374416,0,2,2,0.0,0.03857,0.03857,0.0
374419,1,2,2,0.372751,0.798454,1.171205,0.0
374424,1,1,1,0.431144,0.431144,0.862288,0.0
374427,0,1,1,0.0,2188.95,2188.95,0.0
374428,0,6,6,0.0,0.088554,0.088554,0.0
374433,0,4,4,0.0,0.1194,0.1194,0.0
374434,0,4,4,0.0,0.08469399999999999,0.08469399999999999,0.0
374437,0,4,4,0.0,0.128328,0.128328,0.0
374438,0,2,2,0.0,0.029614,0.029614,0.0
374439,0,2,2,0.0,0.008636,0.008636,0.0
374441,0,8,8,0.0,0.139702,0.139702,0.0
374442,0,2,2,0.0,197.78,197.78,0.0
374444,0,2,2,0.0,499.88,499.88,0.0
374446,0,4,4,0.0,1238.78,1238.78,0.0
374450,0,2,2,0.0,220.1,220.1,0.0
374451,0,2,2,0.0,160.48,160.48,0.0
374455,0,4,4,0.0,376.24,376.24,0.0
374456,0,2,2,0.0,55.26,55.26,0.0
374457,0,2,2,0.0,829.02,829.02,0.0
374459,0,6,6,0.0,933.8800000000001,933.8800000000001,0.0
374460,0,2,2,0.0,309.8,309.8,0.0
374461,0,2,2,0.0,41.6,41.6,0.0
374462,0,2,2,0.0,169.78,169.78,0.0
374463,0,2,2,0.0,176.44,176.44,0.0
374464,0,2,2,0.0,829.24,829.24,0.0
374465,1,1,1,24240.85,24240.85,48481.7,0.0
374468,0,2,2,0.0,118.8,118.8,0.0
374470,0,6,6,0.0,0.138608,0.138608,0.0
374471,0,2,2,0.0,0.083512,0.083512,0.0
374472,1,1,1,0.216397,0.216397,0.432794,0.0
374473,0,2,2,0.0,0.070188,0.070188,0.0
374482,0,1,1,0.0,0.251664,0.251664,0.0
374484,0,2,2,0.0,0.029974,0.029974,0.0
374486,0,2,2,0.0,0.04754,0.04754,0.0
374488,0,4,4,0.0,0.070248,0.070248,0.0
374490,1,2,2,0.175119,2.106716,2.281835,0.0
374491,2,2,2,1.022144,1.022144,2.044288,0.0
374493,0,1,1,0.0,0.003467,0.003467,0.0
374494,2,2,2,0.173387,0.173387,0.346774,0.0
374495,0,3,3,0.0,0.093011,0.093011,0.0
374496,1,1,1,0.493186,0.493186,0.986372,0.0
374497,0,2,2,0.0,0.047596,0.047596,0.0
374498,0,2,2,0.0,0.05189,0.05189,0.0
374499,1,2,2,0.051549,0.218076,0.269625,0.0
112357,4088,2653,6308,209746319.51617503,980771255.4202309,1190517574.936406,0.0004755865567533291
374503,0,3,3,0.0,0.023443,0.023443,0.0
374505,0,1,1,0.0,0.934811,0.934811,0.0
374508,0,1,1,0.0,1.031442,1.031442,0.0
374511,1,1,1,1.939006,1.939006,3.878012,0.0
374513,0,4,4,0.0,0.106822,0.106822,0.0
374518,0,2,2,0.0,0.008978,0.008978,0.0
374520,0,1,1,0.0,0.050649,0.050649,0.0
374521,2,2,2,0.5504530000000001,0.5504530000000001,1.1009060000000002,0.0
374523,0,2,2,0.0,0.1078,0.1078,0.0
374524,0,4,4,0.0,0.073828,0.073828,0.0
243453,1000,313,1209,787998837.47,30225994.453181002,818224831.923181,0.0
374527,0,6,6,0.0,0.09170400000000001,0.09170400000000001,0.0
374528,1,1,1,1.182635,1.182635,2.36527,0.0
374533,0,2,2,0.0,0.529934,0.529934,0.0
374534,1,1,1,0.25004,0.25004,0.50008,0.0
374535,1,1,1,4.299389,4.299389,8.598778,0.0
374537,1,1,1,21232.41,21232.41,42464.82,0.0
374538,1,1,1,2006.04,2006.04,4012.08,0.0
374539,0,3,3,0.0,0.337764,0.337764,0.0
374540,1,2,2,0.037835,0.6510469999999999,0.6888819999999999,0.0
374541,0,2,2,0.0,0.204712,0.204712,0.0
374542,0,1,1,0.0,0.234661,0.234661,0.0
374544,1,2,2,0.229571,0.564748,0.794319,0.0
374546,0,4,4,0.0,0.100838,0.100838,0.0
374552,1,1,1,0.168836,0.168836,0.337672,0.0
374554,0,2,2,0.0,0.013386,0.013386,0.0
374558,1,1,1,3.610062,3.610062,7.220124,0.0
374560,0,2,2,0.0,0.035476,0.035476,0.0
374561,0,2,2,0.0,0.11017,0.11017,0.0
374564,0,4,4,0.0,0.17033399999999999,0.17033399999999999,0.0
374565,0,2,2,0.0,0.0593,0.0593,0.0
243494,1326,328,1513,1022341330.0300001,18111194.330000002,1040452524.3600001,0.0013218770654329147
374566,1,2,2,0.214385,0.302652,0.517037,0.0
374571,1,1,1,1209.01,1209.01,2418.02,0.0
374573,1,1,1,0.0899,0.0899,0.1798,0.0
374574,0,2,2,0.0,0.018742,0.018742,0.0
374577,0,2,2,0.0,0.006428,0.006428,0.0
374578,0,2,2,0.0,0.084504,0.084504,0.0
112438,4387,3085,6988,258963558.95127404,864246468.3618698,1123210027.3131437,0.0004293073840870063
374584,0,4,4,0.0,0.035292,0.035292,0.0
374585,0,2,2,0.0,0.02162,0.02162,0.0
374586,0,2,2,0.0,0.027048,0.027048,0.0
374588,0,4,4,0.0,0.0789,0.0789,0.0
374589,0,2,2,0.0,0.005386,0.005386,0.0
374590,1,1,1,0.025393,0.025393,0.050786,0.0
374599,0,2,2,0.0,0.00978,0.00978,0.0
374600,0,2,2,0.0,0.03103,0.03103,0.0
374601,0,1,1,0.0,8551.93,8551.93,0.0
374604,0,2,2,0.0,2335.38,2335.38,0.0
374607,1,1,1,20238.4,20238.4,40476.8,0.0
374610,0,6,6,0.0,0.053174,0.053174,0.0
374613,1,1,1,0.59131,0.59131,1.18262,0.0
374614,1,1,1,0.235353,0.235353,0.470706,0.0
374616,0,4,4,0.0,1389.3799999999999,1389.3799999999999,0.0
374619,0,2,2,0.0,6221.42,6221.42,0.0
374620,0,2,2,0.0,878.46,878.46,0.0
374623,0,2,2,0.0,915.84,915.84,0.0
374625,1,1,1,9658.78,9658.78,19317.56,0.0
374626,0,2,2,0.0,446.44,446.44,0.0
374627,1,1,1,4413.01,4413.01,8826.02,0.0
374629,0,2,2,0.0,449.02,449.02,0.0
374630,0,2,2,0.0,301.72,301.72,0.0
374631,0,3,3,0.0,0.178069,0.178069,0.0
374638,0,2,2,0.0,579.4,579.4,0.0
374639,1,1,1,1928.1,1928.1,3856.2,0.0
374640,1,1,1,365.5,365.5,731.0,0.0
374646,1,1,1,0.092693,0.092693,0.185386,0.0
243575,1922,432,2188,381015149.29999995,14382288327.04,14763303476.34,0.0
374648,0,2,2,0.0,0.06383,0.06383,0.0
374654,0,2,2,0.0,0.054518,0.054518,0.0
374656,2,2,2,0.7704380000000001,0.7704380000000001,1.5408760000000001,0.0
374659,0,2,2,0.0,0.01168,0.01168,0.0
374661,1,1,1,3.458072,3.458072,6.916144,0.0
374664,0,2,2,0.0,0.066318,0.066318,0.0
374666,1,1,1,2.689531,2.689531,5.379062,0.0
374667,0,2,2,0.0,0.01765,0.01765,0.0
374668,1,3,3,0.309702,3.287385,3.597087,0.0
374669,2,2,2,2.075195,2.075195,4.15039,0.0
374670,1,2,2,2.259699,2.490027,4.749726,0.0
374673,1,1,1,0.10218,0.10218,0.20436,0.0
374675,0,2,2,0.0,0.008996,0.008996,0.0
374676,1,1,1,0.165953,0.165953,0.331906,0.0
374677,0,2,2,0.0,112.48,112.48,0.0
374678,1,1,1,17461.93,17461.93,34923.86,0.0
374679,1,1,1,4084.52,4084.52,8169.04,0.0
374680,1,1,1,1.134393,1.134393,2.268786,0.0
374682,1,1,1,0.102856,0.102856,0.205712,0.0
374685,1,1,1,0.334895,0.334895,0.66979,0.0
374687,0,2,2,0.0,791.44,791.44,0.0
374688,1,1,1,548.8,548.8,1097.6,0.0
374690,0,2,2,0.0,909.02,909.02,0.0
374692,0,1,1,0.0,2.047106,2.047106,0.0
374693,1,2,2,0.738562,0.887688,1.6262500000000002,0.0
374696,1,1,1,1.262482,1.262482,2.524964,0.0
374697,0,4,4,0.0,0.121756,0.121756,0.0
374698,0,2,2,0.0,0.061184,0.061184,0.0
374700,1,1,1,0.04716,0.04716,0.09432,0.0
374701,0,3,3,0.0,0.088363,0.088363,0.0
374702,0,2,2,0.0,0.083114,0.083114,0.0
374704,0,9,9,0.0,1.8658899999999998,1.8658899999999998,0.0
374705,0,2,2,0.0,0.027182,0.027182,0.0
374706,0,4,4,0.0,594.52,594.52,0.0
374707,0,5,5,0.0,0.475827,0.475827,0.0
374708,0,1,1,0.0,0.349852,0.349852,0.0
374710,0,2,2,0.0,0.040082,0.040082,0.0
374711,0,4,4,0.0,0.12278,0.12278,0.0
112568,5116,3597,8177,1015037115.05,2076089499.8962872,3091126614.946287,0.0003668827198238963
374715,0,4,4,0.0,0.086756,0.086756,0.0
374718,0,2,2,0.0,0.02029,0.02029,0.0
374720,0,2,2,0.0,0.048542,0.048542,0.0
374721,0,2,2,0.0,0.0881,0.0881,0.0
374722,1,1,1,0.184703,0.184703,0.369406,0.0
374725,0,4,4,0.0,0.11726800000000001,0.11726800000000001,0.0
374729,1,1,1,7478.44,7478.44,14956.88,0.0
374731,1,1,1,0.135413,0.135413,0.270826,0.0
374732,0,2,2,0.0,143.32,143.32,0.0
374733,1,1,1,0.07099,0.07099,0.14198,0.0
374737,1,1,1,1239.38,1239.38,2478.76,0.0
374738,1,1,1,23626.71,23626.71,47253.42,0.0
374739,0,2,2,0.0,635.54,635.54,0.0
374741,1,1,1,5238.09,5238.09,10476.18,0.0
374742,1,1,1,397.47,397.47,794.94,0.0
374743,0,2,2,0.0,220.72,220.72,0.0
374747,0,3,3,0.0,4837.87,4837.87,0.0
374749,1,1,1,10156.93,10156.93,20313.86,0.0
374750,2,2,2,677.15,677.15,1354.3,0.0
374759,0,2,2,0.0,287.18,287.18,0.0
374760,1,1,1,17948.2,17948.2,35896.4,0.0
374761,0,2,2,0.0,430.94,430.94,0.0
374763,0,1,1,0.0,12195.82,12195.82,0.0
374765,0,1,1,0.0,12990.15,12990.15,0.0
374766,0,2,2,0.0,735.24,735.24,0.0
374769,0,2,2,0.0,729.18,729.18,0.0
243704,1128,250,1287,65817973.53,20981136.02,86799109.55,0.000777000777000777
374777,1,1,1,3593.79,3593.79,7187.58,0.0
374776,0,2,2,0.0,395.32,395.32,0.0
374781,0,4,4,0.0,536.34,536.34,0.0
374783,1,1,1,27164.26,27164.26,54328.52,0.0
374784,0,2,2,0.0,764.94,764.94,0.0
374785,0,2,2,0.0,44.94,44.94,0.0
374786,0,4,4,0.0,271.15999999999997,271.15999999999997,0.0
374788,1,1,1,944.35,944.35,1888.7,0.0
374789,0,2,2,0.0,871.7,871.7,0.0
112646,2605,1195,3537,3708587821.31,1718486252.18,5427074073.49,0.0008481764206955047
374791,0,4,4,0.0,841.1400000000001,841.1400000000001,0.0
374795,1,1,1,86.78,86.78,173.56,0.0
374797,1,1,1,548.62,548.62,1097.24,0.0
374801,1,1,1,3278.61,3278.61,6557.22,0.0
374802,0,2,2,0.0,2015.42,2015.42,0.0
112659,2300,1035,3064,1181978365.1399999,293709048.91,1475687414.05,0.0009791122715404699
374804,0,2,2,0.0,145.8,145.8,0.0
374805,0,2,2,0.0,729.26,729.26,0.0
374806,0,4,4,0.0,521.12,521.12,0.0
374807,1,1,1,11971.19,11971.19,23942.38,0.0
374808,0,2,2,0.0,145.92,145.92,0.0
374812,1,1,1,9220.93,9220.93,18441.86,0.0
374813,1,1,1,12349.06,12349.06,24698.12,0.0
374816,1,1,1,22517.62,22517.62,45035.24,0.0
374819,1,1,1,14777.39,14777.39,29554.78,0.0
374820,1,1,1,26721.77,26721.77,53443.54,0.0
374821,0,1,1,0.0,22627.08,22627.08,0.0
374827,0,4,4,0.0,486.36,486.36,0.0
112685,2163,926,2879,4960822882.160001,482777274.46,5443600156.620001,0.0003473428273706148
374830,0,2,2,0.0,545.46,545.46,0.0
374832,0,1,1,0.0,1241.15,1241.15,0.0
374834,0,2,2,0.0,141.78,141.78,0.0
374835,0,2,2,0.0,975.16,975.16,0.0
374839,1,1,1,11443.62,11443.62,22887.24,0.0
374840,0,2,2,0.0,1040.28,1040.28,0.0
374843,0,3,3,0.0,1273.41,1273.41,0.0
374846,1,1,1,617.47,617.47,1234.94,0.0
374849,1,1,1,4148.82,4148.82,8297.64,0.0
374850,0,2,2,0.0,200.48,200.48,0.0
374851,0,2,2,0.0,242.9,242.9,0.0
374852,0,2,2,0.0,1003.78,1003.78,0.0
374853,0,2,2,0.0,159.7,159.7,0.0
112711,2079,1001,2861,2224197224.5100856,5139146216.3600855,7363343440.870171,0.0
374858,0,2,2,0.0,109.5,109.5,0.0
374859,0,2,2,0.0,502.28,502.28,0.0
374861,0,2,2,0.0,223.56,223.56,0.0
374862,0,2,2,0.0,903.64,903.64,0.0
374865,0,1,1,0.0,2782.45,2782.45,0.0
374868,0,2,2,0.0,387.42,387.42,0.0
374869,1,1,1,4981.99,4981.99,9963.98,0.0
374870,1,1,1,1494.76,1494.76,2989.52,0.0
374876,0,2,2,0.0,303.08,303.08,0.0
374877,0,1,1,0.0,3460.35,3460.35,0.0
374878,2,2,2,5285.610000000001,5285.610000000001,10571.220000000001,0.0
374881,0,2,2,0.0,377.9,377.9,0.0
374884,0,2,2,0.0,218.94,218.94,0.0
374885,0,4,4,0.0,257.71999999999997,257.71999999999997,0.0
374886,1,1,1,1285.91,1285.91,2571.82,0.0
374887,1,1,1,28801.69,28801.69,57603.38,0.0
374888,0,3,3,0.0,4612.889999999999,4612.889999999999,0.0
374889,0,2,2,0.0,670.5,670.5,0.0
374891,0,2,2,0.0,152.44,152.44,0.0
374892,0,2,2,0.0,555.26,555.26,0.0
374893,0,2,2,0.0,500.82,500.82,0.0
374894,0,4,4,0.0,1193.0,1193.0,0.0
374896,0,1,1,0.0,14404.3,14404.3,0.0
374899,0,2,2,0.0,929.06,929.06,0.0
374904,0,2,2,0.0,600.76,600.76,0.0
374905,0,6,6,0.0,12079.779999999999,12079.779999999999,0.0
374906,0,2,2,0.0,164.24,164.24,0.0
374908,1,1,1,5845.84,5845.84,11691.68,0.0
374909,0,2,2,0.0,457.98,457.98,0.0
374910,0,2,2,0.0,3259.72,3259.72,0.0
374911,0,2,2,0.0,416.22,416.22,0.0
374912,0,2,2,0.0,317.66,317.66,0.0
374914,1,1,1,523.93,523.93,1047.86,0.0
374919,0,1,1,0.0,2042.4,2042.4,0.0
374926,0,2,2,0.0,0.019752,0.019752,0.0
374927,1,1,1,163387.72,163387.72,326775.44,0.0
374928,1,2,2,0.209642,1.2288139999999999,1.438456,0.0
374930,2,3,3,2.1518990000000002,2.2922740000000004,4.444173000000001,0.0
374931,2,2,2,1.5669680000000001,1.5669680000000001,3.1339360000000003,0.0
374932,0,4,4,0.0,0.061112,0.061112,0.0
374935,1,1,1,1213.19,1213.19,2426.38,0.0
374937,0,4,4,0.0,0.162268,0.162268,0.0
374938,0,8,8,0.0,0.096742,0.096742,0.0
374939,0,2,2,0.0,0.607226,0.607226,0.0
374942,1,1,1,0.152651,0.152651,0.305302,0.0
374943,0,2,2,0.0,0.043006,0.043006,0.0
374945,0,2,2,0.0,0.011846,0.011846,0.0
374946,0,2,2,0.0,0.009426,0.009426,0.0
374950,0,1,1,0.0,8095.19,8095.19,0.0
374952,2,3,3,0.252823,3.334497,3.58732,0.0
374953,0,4,4,0.0,0.04657,0.04657,0.0
374955,1,1,1,0.352554,0.352554,0.705108,0.0
374956,2,2,2,0.929482,0.929482,1.858964,0.0
374959,0,3,3,0.0,0.30209300000000006,0.30209300000000006,0.0
374963,1,1,1,214.87,214.87,429.74,0.0
374966,1,1,1,5203.88,5203.88,10407.76,0.0
374968,1,1,1,1775.24,1775.24,3550.48,0.0
374970,0,2,2,0.0,348.2,348.2,0.0
112827,2134,811,2716,6953841155.181506,959250821.2099999,7913091976.391506,0.0007363770250368188
374971,0,2,2,0.0,577.6,577.6,0.0
374973,1,1,1,19138.26,19138.26,38276.52,0.0
374974,0,2,2,0.0,1023.3,1023.3,0.0
374972,0,2,2,0.0,1154.42,1154.42,0.0
374976,0,2,2,0.0,1784.84,1784.84,0.0
374977,0,2,2,0.0,663.08,663.08,0.0
374986,0,1,1,0.0,14624.14,14624.14,0.0
374987,0,2,2,0.0,423.02,423.02,0.0
374993,0,4,4,0.0,2197.8,2197.8,0.0
374998,0,2,2,0.0,176.54,176.54,0.0
375000,1,1,1,11808.5,11808.5,23617.0,0.0
375001,1,2,2,76.14,1602.46,1678.6000000000001,0.0
112857,2059,1085,2921,1894776619.05,461505835.7699999,2356282454.8199997,0.00034234851078397807
375003,0,2,2,0.0,116.52,116.52,0.0
375005,0,1,1,0.0,313.05,313.05,0.0
375009,0,3,3,0.0,104.22999999999999,104.22999999999999,0.0
375010,1,1,1,1263.32,1263.32,2526.64,0.0
375012,1,1,1,764.43,764.43,1528.86,0.0
375016,1,1,1,86.16,86.16,172.32,0.0
375019,1,1,1,3233.44,3233.44,6466.88,0.0
112876,3902,2544,6016,1573000801.0901701,388343986.2,1961344787.2901702,0.00016622340425531914
375021,1,1,1,11422.68,11422.68,22845.36,0.0
375020,0,2,2,0.0,797.86,797.86,0.0
375023,1,2,2,57.67,557.42,615.0899999999999,0.0
375026,0,2,2,0.0,851.28,851.28,0.0
375028,1,1,1,46452.5,46452.5,92905.0,0.0
375031,0,2,2,0.0,508.2,508.2,0.0
375033,1,1,1,1042.59,1042.59,2085.18,0.0
375035,1,1,1,1988.17,1988.17,3976.34,0.0
375038,1,1,1,720.5,720.5,1441.0,0.0
375041,1,1,1,1453.48,1453.48,2906.96,0.0
375043,1,1,1,628.25,628.25,1256.5,0.0
375044,0,4,4,0.0,1341.46,1341.46,0.0
375045,1,1,1,3824.99,3824.99,7649.98,0.0
375046,0,2,2,0.0,183.06,183.06,0.0
375050,0,2,2,0.0,2425.5,2425.5,0.0
375058,0,2,2,0.0,0.086186,0.086186,0.0
375062,0,4,4,0.0,0.020582,0.020582,0.0
375063,0,2,2,0.0,0.006696,0.006696,0.0
375064,1,1,1,0.15188,0.15188,0.30376,0.0
375066,2,2,2,2.4089460000000003,2.4089460000000003,4.8178920000000005,0.0
375067,1,1,1,0.066262,0.066262,0.132524,0.0
375068,1,1,1,0.316381,0.316381,0.632762,0.0
375069,0,6,6,0.0,0.130332,0.130332,0.0
112926,2048,847,2626,3318736176.1173863,535398329.36738604,3854134505.484772,0.0
375070,1,1,1,0.10307,0.10307,0.20614,0.0
244000,1272,421,1533,269112486.63,60030041.77,329142528.4,0.0
375072,0,3,3,0.0,0.6009519999999999,0.6009519999999999,0.0
375071,0,1,1,0.0,1.485067,1.485067,0.0
375074,0,2,2,0.0,0.03069,0.03069,0.0
375076,0,1,1,0.0,0.327667,0.327667,0.0
375077,1,1,1,0.387157,0.387157,0.774314,0.0
375078,0,4,4,0.0,0.5065500000000001,0.5065500000000001,0.0
375079,0,2,2,0.0,0.131054,0.131054,0.0
375081,1,3,3,0.348293,4.943182999999999,5.291475999999999,0.0
375085,1,1,1,0.877844,0.877844,1.755688,0.0
375086,1,1,1,6601.63,6601.63,13203.26,0.0
375087,1,1,1,0.484648,0.484648,0.969296,0.0
375090,0,2,2,0.0,0.01549,0.01549,0.0
375091,1,1,1,0.5482,0.5482,1.0964,0.0
375093,0,2,2,0.0,0.010396,0.010396,0.0
375094,0,2,2,0.0,0.099342,0.099342,0.0
375095,0,2,2,0.0,0.029972,0.029972,0.0
375100,1,1,1,0.025182,0.025182,0.050364,0.0
375101,0,4,4,0.0,0.04399,0.04399,0.0
375102,0,2,2,0.0,0.015034,0.015034,0.0
375103,1,1,1,0.907546,0.907546,1.815092,0.0
375104,0,5,5,0.0,0.029415,0.029415,0.0
375105,0,1,1,0.0,0.163669,0.163669,0.0
375107,0,2,2,0.0,0.042104,0.042104,0.0
375108,0,2,2,0.0,156.28,156.28,0.0
375109,0,2,2,0.0,646.8,646.8,0.0
375111,0,2,2,0.0,118.02,118.02,0.0
375113,1,1,1,35475.58,35475.58,70951.16,0.0
375115,0,3,3,0.0,1655.95,1655.95,0.0
375118,0,4,4,0.0,0.041416,0.041416,0.0
375119,0,2,2,0.0,0.027964,0.027964,0.0
375120,0,2,2,0.0,139.84,139.84,0.0
375122,0,2,2,0.0,174.18,174.18,0.0
375123,0,1,1,0.0,808.89,808.89,0.0
375124,0,2,2,0.0,1843.42,1843.42,0.0
375127,1,2,2,1.382447,1.493302,2.875749,0.0
375129,0,2,2,0.0,0.020172,0.020172,0.0
375130,1,2,2,0.339592,0.5589930000000001,0.8985850000000001,0.0
375133,0,2,2,0.0,251.44,251.44,0.0
375134,1,1,1,17093.46,17093.46,34186.92,0.0
375135,0,2,2,0.0,3103.88,3103.88,0.0
375144,0,2,2,0.0,420.98,420.98,0.0
113002,4812,3677,7933,946706918.440469,1382425632.9604692,2329132551.400938,0.0005042228665069961
375148,1,1,1,37.52,37.52,75.04,0.0
375151,0,2,2,0.0,725.68,725.68,0.0
244080,1394,666,1915,2059338347.31,81097993.6,2140436340.9099998,0.0010443864229765013
375152,1,1,1,135.47,135.47,270.94,0.0
375159,0,2,2,0.0,1390.88,1390.88,0.0
113016,4904,3872,8240,3121774384.2700634,553424364.0857431,3675198748.3558064,0.00012135922330097087
375162,0,2,2,0.0,8637.64,8637.64,0.0
375163,0,2,2,0.0,481.1,481.1,0.0
375166,0,2,2,0.0,688.26,688.26,0.0
375170,1,1,1,47188.91,47188.91,94377.82,0.0
375171,1,1,1,6997.82,6997.82,13995.64,0.0
375173,0,5,5,0.0,0.037594999999999996,0.037594999999999996,0.0
375175,1,1,1,1.485736,1.485736,2.971472,0.0
375176,2,3,3,0.12246399999999999,2.315315,2.437779,0.0
375179,1,1,1,0.760438,0.760438,1.520876,0.0
375180,0,1,1,0.0,0.447277,0.447277,0.0
375181,0,2,2,0.0,0.02684,0.02684,0.0
375182,0,4,4,0.0,0.036374000000000004,0.036374000000000004,0.0
375184,4,4,4,2.451828,2.451828,4.903656,0.0
375185,1,1,1,0.418716,0.418716,0.837432,0.0
375186,0,6,6,0.0,0.050944,0.050944,0.0
375187,0,2,2,0.0,281.78,281.78,0.0
375188,0,1,1,0.0,33733.35,33733.35,0.0
375190,0,4,4,0.0,0.02432,0.02432,0.0
375192,0,2,2,0.0,0.029358,0.029358,0.0
375194,1,1,1,0.050938,0.050938,0.101876,0.0
375197,1,1,1,0.351875,0.351875,0.70375,0.0
